scorer,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav
labeled-data/m2s1/img0096.png,20.496,422.226,29.72,435.548,26.133000000000003,414.027,130.15200000000002,424.788
labeled-data/m2s1/img0097.png,16.91,408.903,25.108,423.76300000000003,22.546,402.24199999999996,119.904,434.524
labeled-data/m2s1/img0098.png,25.108,421.713,30.745,434.01099999999997,28.695,415.564,126.053,430.93699999999995
labeled-data/m2s1/img0099.png,62.513999999999996,426.837,70.71300000000001,437.598,65.58800000000001,422.226,159.872,423.76300000000003
labeled-data/m2s1/img0100.png,100.432,428.88699999999994,109.656,439.648,102.48200000000001,424.788,203.93900000000002,423.76300000000003
labeled-data/m2s1/img0101.png,146.037,437.086,157.822,446.309,147.57399999999998,428.88699999999994,257.23,422.73800000000006
labeled-data/m2s1/img0102.png,168.583,444.259,181.90599999999998,453.995,170.63299999999998,434.01099999999997,292.074,426.837
labeled-data/m2s1/img0103.png,198.815,435.036,210.088,446.309,203.93900000000002,426.837,313.082,423.76300000000003
labeled-data/m2s1/img0104.png,102.48200000000001,425.3,113.755,441.69699999999995,106.581,419.664,231.097,447.334
labeled-data/m2s1/img0105.png,138.863,434.01099999999997,148.086,444.259,141.938,426.325,246.982,428.88699999999994
labeled-data/m2s1/img0106.png,183.955,435.036,193.69099999999997,444.772,188.567,426.837,293.098,428.375
labeled-data/m2s1/img0107.png,225.46,432.986,236.22099999999998,446.309,229.56,427.86199999999997,337.166,429.912
labeled-data/m2s1/img0108.png,269.015,433.499,279.263,445.79699999999997,274.652,426.837,381.233,428.375
labeled-data/m2s1/img0109.png,292.586,439.648,303.85900000000004,453.483,301.297,429.912,408.903,435.548
labeled-data/m2s1/img0110.png,217.774,429.4,228.02200000000002,446.309,232.122,423.251,350.48800000000006,453.483
labeled-data/m2s1/img0111.png,109.656,404.291,119.39200000000001,422.73800000000006,120.929,400.705,241.857,432.474
labeled-data/m2s1/img0112.png,28.183000000000003,390.969,33.819,404.80400000000003,33.819,384.82,140.91299999999998,420.176
labeled-data/m2s1/img0113.png,26.645,353.05,30.232,370.472,35.869,354.075,127.07799999999999,419.151
labeled-data/m2s1/img0114.png,15.372,364.32300000000004,25.62,374.059,21.521,353.56300000000005,115.805,405.316
labeled-data/m2s1/img0115.png,27.67,400.705,39.968,408.39099999999996,31.769000000000002,389.43199999999996,133.739,385.845
